title,price,brand,type,transmission,milage,fuel,location,years,milage_class
honda jazz,205000000,honda,1.5 RS Black Top Limited Edition Bensin,Automatic,35.000-40.000,Bensin,"Sleman, Sleman Kab., Yogyakarta D.I.",2016,8
honda jazz,210000000,honda,RS CVT,Automatic Triptonic,25.000-30.000,Bensin,"Rangkasbitung, Lebak Kab., Banten",2016,6
honda jazz,205000000,honda,1.5 RS Bensin,Automatic,80.000-85.000,Bensin,"Purwodadi, Grobogan Kab., Jawa Tengah",2015,17
honda jazz,190000000,honda,GK,Automatic Triptonic,75.000-80.000,Bensin,"Mlati, Sleman Kab., Yogyakarta D.I.",2015,16
honda jazz,164000000,honda,1.5 Bensin,Manual,75.000-80.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2015,16
honda jazz,159000000,honda,1.5 S Bensin,Manual,75.000-80.000,Bensin,"Serpong, Tangerang Selatan Kota, Banten",2015,16
honda jazz,189000000,honda,1.5 RS Bensin,Automatic Triptonic,70.000-75.000,Bensin,"Semarang Tengah, Semarang Kota, Jawa Tengah",2015,15
honda jazz,198500000,honda,1.5 RS Bensin,Automatic,65.000-70.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2015,14
honda jazz,197000000,honda,RS M/T,Manual,65.000-70.000,Bensin,"Jetis, Bantul Kab., Yogyakarta D.I.",2015,14
honda jazz,197000000,honda,RS CVT,Automatic Triptonic,65.000-70.000,Bensin,"Banguntapan, Bantul Kab., Yogyakarta D.I.",2015,14
honda jazz,197000000,honda,1.5 RS Bensin,Automatic,65.000-70.000,Bensin,"Sleman, Sleman Kab., Yogyakarta D.I.",2015,14
honda jazz,204500000,honda,1.5 RS Bensin,Automatic Triptonic,60.000-65.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2015,13
honda jazz,199000000,honda,RS CVT,Automatic Triptonic,60.000-65.000,Bensin,"Serang, Serang Kota, Banten",2015,13
honda jazz,195000000,honda,RS CVT,Automatic Triptonic,55.000-60.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2015,12
honda jazz,200000000,honda,1.5 RS Bensin,Automatic,50.000-55.000,Bensin,"Pondok Aren, Tangerang Selatan Kota, Banten",2015,11
honda jazz,195000000,honda,1.5 RS Bensin,Automatic,40.000-45.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2015,9
honda jazz,205000000,honda,RS CVT,Automatic Triptonic,105.000-110.000,Bensin,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",2015,22
honda jazz,192000000,honda,RS M/T,Manual,100.000-105.000,Bensin,"Gondangrejo, Karanganyar Kab., Jawa Tengah",2015,21
honda brio,182000000,honda,1.2 E Bensin,Automatic,90.000-95.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2021,19
honda brio,115000000,honda,1.2 S Bensin,Manual,85.000-90.000,Bensin,"Jl. Raya Puspiptek No.17, Buaran, Tanggerang Selatan, Tanggerang Selatan, BantenDapatkan petunjuk",2021,18
honda brio,185000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2021,2
honda brio,175000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Tebet, Jakarta Selatan, Jakarta D.K.I.",2021,2
honda brio,170000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2021,2
honda brio,169000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, BantenDapatkan petunjuk",2021,2
honda brio,180000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.",2021,1
honda brio,179900000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2021,1
honda brio,159000000,honda,1.2 E Bensin,Manual,0-5.000,Bensin,"Prambanan, Klaten Kab., Jawa Tengah",2021,1
honda brio,166000000,honda,1.2 E Bensin,Automatic,15.000-20.000,Bensin,"Ciputat Timur, Tangerang Selatan Kota, Banten",2020,4
honda brio,176000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Prambanan, Klaten Kab., Jawa Tengah",2020,3
honda brio,168000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Bursa Mobil Mega Glodok Kemayoran (MGK) lt 3 Blok S 27 Jakarta Pusat, Kemayoran, Kemayoran, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2020,3
honda brio,167000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2020,3
honda brio,162000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Mall Tamini Square Basement Zona D, Jl. Taman Mini I No.1, RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Pinang Ranti, Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2020,3
honda brio,175000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Jl. Terusan Buah Batu No.41, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Buah Batu, Bandung Kidul, Bandung, Jawa BaratDapatkan petunjuk",2020,1
honda brio,164500000,honda,1.2 E Bensin,Automatic,75.000-80.000,Bensin,"Kedungkandang, Malang Kota, Jawa Timur",2019,16
honda brio,165000000,honda,1.2 E Bensin,Automatic,70.000-75.000,Bensin,"Jagakarsa, Jakarta Selatan, Jakarta D.K.I.",2019,15
honda brio,162500000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Cempaka Putih, Jakarta Pusat, Jakarta D.K.I.",2019,12
honda brio,158000000,honda,1.2 E Bensin,Manual,55.000-60.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2019,12
honda brio,160000000,honda,1.2 E Bensin,Automatic Triptonic,5.000-10.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2019,2
honda brio,168000000,honda,1.2 E Bensin,Automatic,30.000-35.000,Bensin,"Cipedes, Tasikmalaya Kota, Jawa Barat",2019,7
honda brio,167000000,honda,1.2 E Bensin,Automatic,30.000-35.000,Bensin,"Jl. Terusan Buah Batu No.39, Batununggal, Kecamatan Bandung Kidul, Kota Bandung, Jawa BaratDapatkan petunjuk",2019,7
honda brio,157000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Buahbatu (Margacinta), Bandung Kota, Jawa Barat",2019,6
honda brio,142000000,honda,1.2 S Bensin,Manual,25.000-30.000,Bensin,"Jl. Raya Kenjeran No.286, Kenjeran, Kec. Tambaksari, Surabaya, SurabayaDapatkan petunjuk",2019,6
honda brio,155000000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Mulyorejo, Surabaya Kota, Jawa Timur",2019,3
honda brio,169000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, BantenDapatkan petunjuk",2019,1
honda brio,127000000,honda,1.2 E Bensin,Manual,90.000-95.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2018,19
honda brio,133000000,honda,1.2 E Bensin,Automatic,80.000-85.000,Bensin,"Bogor Selatan - Kota, Bogor Kota, Jawa Barat",2018,17
honda brio,129000000,honda,1.2 E Bensin,Manual,70.000-75.000,Bensin,"Tajurhalang, Bogor Kab., Jawa Barat",2018,15
honda brio,138000000,honda,1.2 E Bensin,Automatic,60.000-65.000,Bensin,"Jl. Raya Puspiptek No.17, Buaran, Tanggerang Selatan, Tanggerang Selatan, BantenDapatkan petunjuk",2018,13
honda brio,148000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,11
honda brio,145000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",2018,11
honda brio,118000000,honda,1.2 E Bensin,Manual,50.000-55.000,Bensin,"Semarang Timur, Semarang Kota, Jawa Tengah",2018,11
honda brio,160000000,honda,1.2 E Bensin,Automatic Triptonic,45.000-50.000,Bensin,"Cibinong, Bogor Kab., Jawa Barat",2018,10
honda brio,129500000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Cikarang Barat, Bekasi Kab., Jawa Barat",2018,10
honda brio,126500000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.",2018,10
honda brio,154000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2018,8
honda brio,146000000,honda,1.2 E Bensin,Automatic,35.000-40.000,Bensin,"Kiaracondong, Bandung Kota, Jawa Barat",2018,8
honda brio,135000000,honda,1.2 E Bensin,Manual,35.000-40.000,Bensin,"Batununggal, Bandung Kota, Jawa Barat",2018,8
honda brio,149000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Bogor Utara - Kota, Bogor Kota, Jawa Barat",2018,6
honda brio,140000000,honda,1.2 E Bensin,Automatic,105.000-110.000,Bensin,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16422, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa BaratDapatkan petunjuk",2018,22
honda brio,168000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Blimbing, Malang Kota, Jawa Timur",2018,1
honda brio,164000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Sukodono, Sidoarjo  Kab., Jawa Timur",2018,1
honda brio,138000000,honda,1.2 E Bensin,Automatic,95.000-100.000,Bensin,"Jl Siliwangi No 66 Empang Bogor Selatan, Bogor Jawa Barat, RT 01/ RW 02, Nagrak, Kec. Sukaraja, Kota Bogor, Jawa Barat, 16132, Nagrak, Kec. Sukaraja, Bogor, Jawa BaratDapatkan petunjuk",2017,20
honda brio,132000000,honda,1.2 E Bensin,Automatic,90.000-95.000,Bensin,"Kalideres, Jakarta Barat, Jakarta D.K.I.",2017,19
honda brio,120000000,honda,1.2 E Bensin,Manual,85.000-90.000,Bensin,"Jl. Madrasah No.23, RT.7/RW.1, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Gandaria Selatan, Kec. Cilandak, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,18
honda brio,126000000,honda,1.2 E Bensin,Manual,75.000-80.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,16
honda brio,137000000,honda,1.2 E Bensin,Automatic,70.000-75.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,15
honda brio,128000000,honda,1.2 E Bensin,Automatic,70.000-75.000,Bensin,"Pesona Square Jl Ir.H.Juanda No 22A, Bakti Jaya, Kec Sukmajaya Depok, Jawa Barat 16421, Bakti Jaya, Kec.Sukmajaya, Depok, Jawa BaratDapatkan petunjuk",2017,15
honda brio,117000000,honda,1.2 E Bensin,Manual,60.000-65.000,Bensin,"Jombang, Jember Kab., Jawa Timur",2017,13
honda brio,134000000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Jl. Terusan Buah Batu No.39, Batununggal, Kecamatan Bandung Kidul, Kota Bandung, Jawa BaratDapatkan petunjuk",2017,12
honda brio,132500000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",2017,12
honda brio,136000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Mega Glodok Kemayoran (MGK) lantai 2 Blok S-50, Kemayoran, Kemayoran, Jakarta Utara, DKI JakartaDapatkan petunjuk",2017,11
honda brio,127000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Jl Siliwangi No 66 Empang Bogor Selatan, Bogor Jawa Barat, RT 01/ RW 02, Nagrak, Kec. Sukaraja, Kota Bogor, Jawa Barat, 16132, Nagrak, Kec. Sukaraja, Bogor, Jawa BaratDapatkan petunjuk",2017,11
honda brio,142500000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Wonokromo, Surabaya Kota, Jawa Timur",2017,10
honda brio,123000000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2017,10
honda brio,133000000,honda,1.2 E Bensin,Automatic,40.000-45.000,Bensin,"Jl Raya Akses UI no 7 Tugu Cimanggis Depok, Cimanggis, Cimanggis, Depok, Jawa BaratDapatkan petunjuk",2017,9
honda brio,130000000,honda,1.2 E Bensin,Manual,35.000-40.000,Bensin,"jl Ronggowarsito no 130 Timuran banjarsari Surakarta solo, Solo, Banjarsari, Solo, Jawa TengahDapatkan petunjuk",2017,8
honda brio,124800000,honda,1.2 E Bensin,Manual,25.000-30.000,Bensin,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",2017,6
honda brio,129000000,honda,1.2 E Bensin,Manual,20.000-25.000,Bensin,"Jl. Raden Saleh No.25, RT.5/RW.1, Meruya Utara, Kecamatan Kembangan, Jakarta Barat, DKI JakartaDapatkan petunjuk",2017,5
honda brio,115000000,honda,1.2 S Bensin,Manual,85.000-90.000,Bensin,"Jl. Raya Puspiptek No.17, Buaran, Tanggerang Selatan, Tanggerang Selatan, BantenDapatkan petunjuk",2016,18
honda brio,124000000,honda,1.2 E Bensin,Automatic,70.000-75.000,Bensin,"Jl. Imogiri Tim., Grojogan, Wirokerten, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191, Grojogan, Kec. Banguntapan, Kab. Bantul, D.I YogyakartaDapatkan petunjuk",2016,15
honda brio,132500000,honda,1.2 E Bensin,Automatic,65.000-70.000,Bensin,"Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.",2016,14
honda brio,129000000,honda,1.2 E Bensin,Automatic,55.000-60.000,Bensin,"Bursa Mobil Bintaro, Jl. Boulevard B7/B1, Bintaro Jaya Sektor 7, blok A19 dan A25, Pd. Jaya, Kecamatan Pd. Aren, Kecamatan Pondok Aren, Tanggerang Selatan, BantenDapatkan petunjuk",2016,12
honda brio,138000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"Kediri Kota, Kediri Kota, Jawa Timur",2016,11
honda brio,139000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Gubeng, Surabaya Kota, Jawa Timur",2016,10
honda brio,135000000,honda,1.2 E Bensin,Automatic,40.000-45.000,Bensin,"Cigereleng, Cigereleng, Kecamatan Regol, Kota Bandung, Jawa BaratDapatkan petunjuk",2016,9
honda brio,120000000,honda,1.2 E Bensin,Manual,35.000-40.000,Bensin,"Sidoarjo, Sidoarjo  Kab., Jawa Timur",2016,8
honda brio,105000000,honda,1.2 E Bensin,Manual,35.000-40.000,Bensin,"Palmerah, Jakarta Barat, Jakarta D.K.I.",2016,8
honda brio,123000000,honda,1.2 E Bensin,Automatic,25.000-30.000,Bensin,"Jl Cut Mutia no.3B RT 003/RW 001, Bekasi Timur, Kecamatan Rawalumbu, Bekasi Timur, Jawa baratDapatkan petunjuk",2016,6
honda brio,119000000,honda,1.2 E Bensin,Manual,25.000-30.000,Bensin,"Mall Tamini Square Basement Zona D, Jl. Taman Mini I No.1, RW.2, Pinang Ranti, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13560, Pinang Ranti, Makasar, Jakarta Timur, DKI JakartaDapatkan petunjuk",2016,6
honda brio,102000000,honda,1.2 S Bensin,Manual,70.000-75.000,Bensin,"Cilacap Utara, Cilacap Kab., Jawa Tengah",2015,15
honda brio,104000000,honda,1.2 S Bensin,Manual,60.000-65.000,Bensin,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",2015,13
honda brio,110000000,honda,1.2 E Bensin,Manual,45.000-50.000,Bensin,"Garut Kota, Garut Kab., Jawa Barat",2015,10
honda brio,106000000,honda,1.2 S Bensin,Manual,40.000-45.000,Bensin,"Lamongan, Lamongan  Kab., Jawa Timur",2015,9
honda brio,117000000,honda,1.2 E Bensin,Manual,30.000-35.000,Bensin,"Jl Cempaka Putih Tengah II No 16 Cempaka Putih, Cempaka Putih, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2015,7
honda brio,114000000,honda,1.2 E Bensin,Manual,30.000-35.000,Bensin,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2015,7
honda brio,118000000,honda,1.2 S Bensin,Manual,15.000-20.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2015,4
honda brio,109000000,honda,1.2 E Bensin,Manual,100.000-105.000,Bensin,"Pagedangan, Tangerang Kab., Banten",2015,21
honda brio,115000000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Menteng, Jakarta Pusat, Jakarta D.K.I.",2015,3
honda brio,207000000,honda,1.2 RS Bensin,Automatic,5.000-10.000,Bensin,"Singosari, Malang Kab., Jawa Timur",2021,2
honda brio,196000000,honda,1.2 RS Bensin,Automatic,5.000-10.000,Bensin,"Jl. Cempaka Putih Tengah II No.16, RT.: 01/RW.: 05, Cempaka Putih Timur, Kecamatan Cempaka Putih, Jakarta Pusat, DKI JakartaDapatkan petunjuk",2021,2
honda brio,185000000,honda,1.2 RS Bensin,Automatic,5.000-10.000,Bensin,"Tebet, Jakarta Selatan, Jakarta D.K.I.",2021,2
honda brio,183000000,honda,1.2 RS Bensin,Manual,5.000-10.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2021,2
honda brio,170000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Pejaten Village Mall P-5, Jl. Warung Jati Barat, RT.1/RW.5, Jati Padang, Kecamatan Pasar Minggu, Jakarta Selatan, DKI JakartaDapatkan petunjuk",2021,2
honda brio,168000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Batununggal, Bandung Kota, Jawa Barat",2021,2
honda brio,189000000,honda,1.2 RS Bensin,Automatic,30.000-35.000,Bensin,"Setia Budi, Jakarta Selatan, Jakarta D.K.I.",2021,7
honda brio,208000000,honda,1.2 RS Bensin,Automatic,15.000-20.000,Bensin,"Sukomanunggal, Surabaya Kota, Jawa Timur",2021,4
honda brio,175000000,honda,1.2 E Bensin,Automatic,15.000-20.000,Bensin,"Jl. Ahmad Yani, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50242, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2021,4
honda brio,150000000,honda,1.2 E Bensin,Manual,15.000-20.000,Bensin,"Ngawi, Ngawi Kab., Jawa Timur",2021,4
honda brio,220000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.",2021,3
honda brio,209000000,honda,1.5 RS Bensin,Automatic,10.000-15.000,Bensin,"Piyungan, Bantul Kab., Yogyakarta D.I.",2021,3
honda brio,198000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",2021,3
honda brio,187000000,honda,1.2 RS Bensin,Automatic Triptonic,10.000-15.000,Bensin,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",2021,3
honda brio,177000000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Sukoharjo, Sukoharjo Kab., Jawa Tengah",2021,3
honda brio,169000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Brebes, Brebes Kab., Jawa Tengah",2021,3
honda brio,178000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Jl. Jendral Sudirman no 573, Sukahaji, Babakan ciparay, Bandung, Jawa BaratDapatkan petunjuk",2021,1
honda brio,172000000,honda,1.2 Satya E Bensin,Automatic,0-5.000,Bensin,"Gedangan, Sidoarjo  Kab., Jawa Timur",2021,1
honda brio,163000000,honda,1.2 E Bensin,Manual,0-5.000,Bensin,"Jl. Jend. Sudirman No.573, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221, Sukahaji, Kecamatan Babakan ciparay, Bandung, Jawa BaratDapatkan petunjuk",2021,1
honda brio,160000000,honda,1.2 E Bensin,Manual,5.000-10.000,Bensin,"Secang, Magelang Kab., Jawa Tengah",2020,2
honda brio,175000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Jl. Terusan Buah Batu No.41, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Buah Batu, Bandung Kidul, Bandung, Jawa BaratDapatkan petunjuk",2020,10
honda brio,193000000,honda,1.2 RS Bensin,Automatic,40.000-45.000,Bensin,"Jl. Terusan Buah Batu No.39, Batununggal, Kecamatan Bandung Kidul, Kota Bandung, Jawa BaratDapatkan petunjuk",2020,9
honda brio,155000000,honda,1.2 E Bensin,Manual,25.000-30.000,Bensin,"Jl. Ahmad Yani, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50242, Karangkidul, Kec. Semarang Tengah, Kota Semarang, Jawa TengahDapatkan petunjuk",2020,6
honda brio,208000000,honda,1.2 RS Bensin,Automatic,20.000-25.000,Bensin,"Sukolilo, Surabaya Kota, Jawa Timur",2020,5
honda brio,163000000,honda,1.2 E Bensin,Automatic,20.000-25.000,Bensin,"Lengkong, Bandung Kota, Jawa Barat",2020,5
honda brio,169000000,honda,1.2 E Bensin,Automatic,15.000-20.000,Bensin,"Bandungan, Semarang Kab., Jawa Tengah",2020,4
honda brio,154000000,honda,1.5 E Bensin,Manual,15.000-20.000,Bensin,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",2020,4
honda brio,200000000,honda,1.2 RS Bensin,Automatic,10.000-15.000,Bensin,"Sanan Wetan, Blitar Kota, Jawa Timur",2020,3
honda brio,183000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Jl. Jend. Sudirman No.573, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40221, Sukahaji, Kecamatan Babakan ciparay, Bandung, Jawa BaratDapatkan petunjuk",2020,3
honda brio,176000000,honda,1.2 E Bensin,Automatic,10.000-15.000,Bensin,"Piyungan, Bantul Kab., Yogyakarta D.I.",2020,3
honda brio,153000000,honda,1.2 E Bensin,Manual,10.000-15.000,Bensin,"Cimanggis, Depok Kota, Jawa Barat",2020,3
honda brio,190000000,honda,RS 1.2,Automatic,0-5.000,Bensin,"Pademangan, Jakarta Utara, Jakarta D.K.I.",2020,1
honda brio,165000000,honda,1.2 E Bensin,Automatic,0-5.000,Bensin,"Kartasura, Sukoharjo Kab., Jawa Tengah",2020,1
honda brio,160000000,honda,1.2 E Bensin,Automatic,70.000-75.000,Bensin,"Kelapa Dua, Tangerang Kab., Banten",2019,15
honda brio,148000000,honda,1.2 E Bensin,Manual,65.000-70.000,Bensin,"JL. Raya Ketintang No.26 (Kantor Pengacara H. Abdullah), Ketintang, Kec. Gayungan, Kota Surabaya, Jawa TImurDapatkan petunjuk",2019,14
honda brio,167000000,honda,1.2 E Bensin,Automatic,60.000-65.000,Bensin,"Rungkut, Surabaya Kota, Jawa Timur",2019,13
honda brio,159500000,honda,1.5 E Bensin,Automatic,60.000-65.000,Bensin,"Pedurungan, Semarang Kota, Jawa Tengah",2019,13
honda brio,163500000,honda,1.2 Satya E Bensin,Automatic,55.000-60.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2019,12
honda brio,190000000,honda,RS 1.2,Automatic,50.000-55.000,Bensin,"Sukolilo, Surabaya Kota, Jawa Timur",2019,11
honda brio,187500000,honda,1.2 RS Bensin,Automatic,50.000-55.000,Bensin,"Sumur Bandung, Bandung Kota, Jawa Barat",2019,11
honda brio,172000000,honda,RS 1.2,Manual,50.000-55.000,Bensin,"Gabus, Pati Kab., Jawa Tengah",2019,11
honda brio,157000000,honda,1.3 E Bensin,Automatic,50.000-55.000,Bensin,"Candi, Sidoarjo  Kab., Jawa Timur",2019,11
honda brio,157000000,honda,1.2 E Bensin,Automatic,50.000-55.000,Bensin,"JL. Raya Jemursari No.87, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa TimurDapatkan petunjuk",2019,11
honda brio,155000000,honda,1.3 E Bensin,Automatic,50.000-55.000,Bensin,"Wonokromo, Surabaya Kota, Jawa Timur",2019,11
honda brio,199500000,honda,1.2 RS Bensin,Automatic,5.000-10.000,Bensin,"Magelang Selatan, Magelang Kota, Jawa Tengah",2019,2
honda brio,170000000,honda,1.5 E Bensin,Automatic,5.000-10.000,Bensin,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",2019,2
honda brio,170000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Mojoroto, Kediri Kota, Jawa Timur",2019,2
honda brio,159000000,honda,1.2 E Bensin,Automatic,5.000-10.000,Bensin,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",2019,2
honda brio,188000000,honda,1.2 RS Bensin,Automatic,45.000-50.000,Bensin,"Jl. Panji Suroso No.15/16, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Polowijen, Kec. Blimbing, Kota Malang, Jawa TimurDapatkan petunjuk",2019,10
honda brio,150000000,honda,1.2 E Bensin,Automatic,45.000-50.000,Bensin,"Banyumanik, Semarang Kota, Jawa Tengah",2019,10
honda brio,164500000,honda,1.2 E Bensin,Automatic,40.000-45.000,Bensin,"Banguntapan, Bantul Kab., Yogyakarta D.I.",2019,9
honda brio,155000000,honda,1.2 E Limited Edition Bensin,Automatic,40.000-45.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2019,9
honda brio,152000000,honda,1.2 E Bensin,Manual,40.000-45.000,Bensin,"Tenggilis Mejoyo, Surabaya Kota, Jawa Timur",2019,9
honda brio,188000000,honda,RS 1.2,Automatic,35.000-40.000,Bensin,"Selogiri, Wonogiri Kab., Jawa Tengah",2019,8
honda brio,175000000,honda,1.2 RS Bensin,Automatic,30.000-35.000,Bensin,"Cipayung, Jakarta Timur, Jakarta D.K.I.",2019,7
honda brio,165000000,honda,1.2 Satya E Bensin,Automatic,30.000-35.000,Bensin,"Regol, Bandung Kota, Jawa Barat",2019,7
