title,price,brand,type,years,milage,location,vehicle_type,url,milage_class
Beat fi cw mesin josss,14000000,honda,beat,2019,15.000-20.000,"Dramaga, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/beat-fi-cw-mesin-paling-bandel-iid-867278546,4
Honda beat 2019 stred,14000000,honda,beat,2019,15.000-20.000,"Cikupa, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/honda-beat-street-2019-iid-866526380,4
DP CUMA 1.3 JT HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,15.000-20.000,"Bogor Barat - Kota, Bogor Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-fi-cw-mesin-bergaransi-iid-867345496,4
Honda Beat Street 2019 tangkot,13600000,honda,beat,2019,15.000-20.000,"Cibodas, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-beat-street-2019-lengkap-iid-866526170,4
HONDA BEAT ECO CBS ESP FI 2019 SUPER MULUS,12950000,honda,beat,2019,15.000-20.000,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-eco-cbs-esp-fi-2019-super-original-iid-867396634,4
HONDA BEAT ECO CBS ESP FI 2019 SUPER ORIGINAL,12950000,honda,beat,2019,15.000-20.000,"Tambora, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-eco-cbs-esp-fi-2019-super-mulus-iid-867396572,4
Dijual Honda Beat ECO,12800000,honda,beat,2019,15.000-20.000,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/di-jual-honda-beat-eco-2019-iid-867154855,4
Honda beat eco 2019 mulus,12450000,honda,beat,2019,15.000-20.000,"Karang Tengah, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/beat-eco-thn-2019-body-mulus-iid-867332764,4
Dicari dibeli beat street 2019 beat 2018,12000000,honda,beat,2019,15.000-20.000,"Buahbatu (Margacinta), Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-street-2019-abu--iid-867345890,4
BEAT ESP STREET Fi 2019 PRIMA Muluss siap pakai Garansi! Chat : DITHA,16700000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-esp-street-fi-2019-best-quality-prima-garansi-chat-ditha-iid-867387371,3
BEAT ESP STREET FI 2019 Km 12k Limited Beat Mulus Siap pakai Wa: DITHA,16700000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-esp-street-fi-2019-limited-beat-prima-mulpis-chat-ditha-iid-867297866,3
Honda Beat Esp Stree F1 2019 Hub Hendra Projaya Motor,16200000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-esp-street-f1-2019-lokasi-projaya-motor-hendra-iid-865325548,3
Honda Beat Esp Street F1 2019 Lokasi Projaya Motor - Hendra,16200000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-esp-stree-f1-2019-hub-hendra-projaya-motor-iid-865423356,3
Honda Beat Street 2019,16000000,honda,beat,2019,10.000-15.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/pajak-thn-dpn-honda-beat-street-2019-iid-867183389,3
Honda Beat Street 2019,16000000,honda,beat,2019,10.000-15.000,"Kramat Jati, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/low-km-honda-beat-street-2019-iid-867173506,3
Honda Beat Street 2019,16000000,honda,beat,2019,10.000-15.000,"Makasar, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-street-2019-hitam-iid-867171621,3
BEAT SPORTY CBS CW FI NEW 2019 KM 17.000 # Hub Dina Projaya Motor #,15900000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-sporty-cbs-cw-fi-new-2019-km-17000-hub-dina-projaya-motor-iid-867174554,3
Honda Beat Sporty CBS cw F1 New 2019 Hub Hendra Projaya Motor,15900000,honda,beat,2019,10.000-15.000,"Buahbatu (Margacinta), Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-sporty-cw-f1-new-2019-projaya-motor-hendra--iid-867161501,3
Beat 2020 cbs pajak on,15525000,honda,beat,2019,10.000-15.000,"Citeureup, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/beat-f1-free-garansi-3bulan-iid-867277327,3
Honda Beat Sporty cw F1 New 2019 Hub Hendra Projaya Motor,15500000,honda,beat,2019,10.000-15.000,"Regol, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-sporty-cbs-cw-f1-new-2019-hub-hendra-projaya-motor-iid-865787729,3
honda beat 2019 kredit motor murah mokase,15400000,honda,beat,2019,10.000-15.000,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",bike,https://www.olx.co.id/item/honda-beat-2019-kredit-motor-murah-mokase-iid-865846295,3
PROMO HONDA BEAT ECO 2019,14900000,honda,beat,2019,10.000-15.000,"Taman, Sidoarjo  Kab., Jawa Timur",bike,https://www.olx.co.id/item/honda-beat-cbs-iss-eco-thn-2019-w-sda-iid-867191381,3
Pajak thn dpn honda beat street 2019,14888999,honda,beat,2019,10.000-15.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/free-helm-honda-beat-street-black-2019-iid-867204025,3
Beat fi cbs 2018,14750000,honda,beat,2019,10.000-15.000,"Semarang Barat, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/dijual-honda-beat-cbs-iid-866905654,3
DIJUAL BEAT 2019,14750000,honda,beat,2019,10.000-15.000,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",bike,https://www.olx.co.id/item/dijual-beat-2019-iid-866038248,3
honda beat eco cbs iss  2019,14680000,honda,beat,2019,10.000-15.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/free-helm-honda-beat-cbs-iss-2019-iid-867304189,3
HONDA BEAT TAHUN 2017 TIPE CBS ISS KM 14 RB,14450000,honda,beat,2019,10.000-15.000,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/low-km-honda-beat-iss-istimewa-2019-iid-867298515,3
Honda beat 2019 hitam ors tgn ke 1 dari baru,14000000,honda,beat,2019,10.000-15.000,"Cempaka Putih, Jakarta Pusat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dijual-honda-beat-thn-2019-pajek-idup-iid-867365035,3
Dijual Honda Beat Eco CBS iss Tahun 2019,13900000,honda,beat,2019,10.000-15.000,"Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-eco-cbs-iss-istimewa-2019-iid-867310469,3
(GRESS UNIT) DP 1.3 HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,10.000-15.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/angsuran-ringan-dp-13-jura-honda-beat-cw-fi-th-2019-iid-867306662,3
Dijual Honda Beat Eco CBS iss Tahun 2019,13900000,honda,beat,2019,10.000-15.000,"Tebet, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-eco-cbs-iss-2019-iid-867265928,3
DP 1.3 JT HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,10.000-15.000,"Kramat Jati, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/gress-unit-dp-13-honda-beat-cw-fi-th-2019-iid-867198525,3
DP CUMA 1.3 JT HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,10.000-15.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/mokas-murah-dp-cuma-13-jt-honda-beat-cw-fi-th-2019-iid-867107305,3
(TERMURAH) DP 1.3 JT HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,10.000-15.000,"Cimanggis, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/proses-mudah-dp-murah-13-juta-honda-beat-cw-fi-th-2019-iid-867304221,3
(GRESS UNIT) DP 1.3 JT HONDA BEAT CW FI TH 2019,13900000,honda,beat,2019,10.000-15.000,"Cimanggis, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/gress-unit-dp-13-jt-honda-beat-cw-fi-th-2019-iid-867198750,3
Honda Beat Street 2019,13620000,honda,beat,2019,10.000-15.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jual-beat-street-esp-tahun-2019-iid-866818854,3
Honda Beat ECO 2019,13400000,honda,beat,2019,10.000-15.000,"Duren Sawit, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-eco-tahun-2019-pemakai-beli-dari-baru-iid-867398297,3
Honda Beat ESP 2019 KM Pajak Hidup Panjang,13400000,honda,beat,2019,10.000-15.000,"Cibinong, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/beat-2019-hitam-iid-867276707,3
Honda beat 2019,13000000,honda,beat,2019,10.000-15.000,"Setia Budi, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/pjk-thn-dpn-honda-beat-iss-2019-iid-867272587,3
Dj. Beat fi 2016 iss istimewa mulus terawat siap pakai...,12900000,honda,beat,2019,10.000-15.000,"Pedurungan, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/dj-beat-fi-2019-istimewa-mulus-terawat-siap-pakai-iid-867070210,3
Honda Beat Eco 2019 cw pgmF1 Esp led htm 110cc mesin bagus terawat,12500000,honda,beat,2019,10.000-15.000,"Parung Panjang, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-eco-2019-cw-pgmf1-esp-led-htm-110cc-mesin-bagus-siap-pakai-iid-867396689,3
FOR SALE HONDA BEAT TAHUN 2017,11950000,honda,beat,2019,10.000-15.000,"Pasar Rebo, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/cari-beli-honda-beat-fi-street-2018-2019-dan-tahun-lainnya-2017-iid-852466834,3
"Jual Honda Beat STREET

Tahun 2019",13900000,honda,beat,2019,95.000-100.000,"Sumur Bandung, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/jual-cepat-honda-beat-street-2019-iid-867375787,20
NEW VARIO 125 CBS ESP 2020 Cash Kredit Bisa TT Lexi beat,20750000,honda,beat,2019,5.000-10.000,"Kramat Jati, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/vario-125-cbs-esp-2019-free-bbn-cash-kredit-bisa-tt-lexi-beat-iid-867192705,2
(BMW) BEAT CBS 2022,18750000,honda,beat,2019,5.000-10.000,"Pedurungan, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/honda-beat-cbs-hitam-km9000-iid-866978399,2
All New Honda Beat Cbs 2021 Mulus Seperti Baru Kilometer Rendah,17000000,honda,beat,2019,5.000-10.000,"Dayeuhkolot, Bandung Kab., Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-2019-kondisi-mulus-kilometer-rendah-iid-867175175,2
(lngsng gass DP murah) Beat 2021 cash credt,16200000,honda,beat,2019,5.000-10.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/lngsng-gass-dp-murah-beat-2019-cash-credt-iid-867317548,2
(gebyar DP murah) Beat 2021 cash credt,16000000,honda,beat,2019,5.000-10.000,"Kelapa Gading, Jakarta Utara, Jakarta D.K.I.",bike,https://www.olx.co.id/item/gebyar-dp-murah-beat-2019-cash-credt-iid-867329303,2
Honda Beat Street 2019,16000000,honda,beat,2019,5.000-10.000,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dijual-honda-beat-street-2019-hitam-low-km-75-pajak-panjang-2023-iid-867323167,2
( Free pajak panjang cash credit beat tahun 2021),16000000,honda,beat,2019,5.000-10.000,"Jambe, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/beat-tahun-2019kualitas-premium-bos-cash-credit-iid-867066404,2
(yukk DP murah) Beat 2021 cash credt,15800000,honda,beat,2019,5.000-10.000,"Makasar, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/yukk-dp-murah-beat-2019-cash-credt-iid-867329259,2
(heboh DP sngt murah) Beat 2021 cash credt,15800000,honda,beat,2019,5.000-10.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/heboh-dngn-dp-sngt-murah-beat-2019-cash-credt-iid-867329202,2
(DP sngt murah) Beat 2021 cash crdet,15800000,honda,beat,2019,5.000-10.000,"Tanjung Priok, Jakarta Utara, Jakarta D.K.I.",bike,https://www.olx.co.id/item/heboh-proses-dp-sngt-murah-beat-2019-cashbcredt-iid-867058171,2
(heboh dngn DP murah) Beat 2021 cash credt,15800000,honda,beat,2019,5.000-10.000,"Setia Budi, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/heboh-dngn-dp-murah-beat-2019-cash-crest-iid-867057877,2
Beat 2021 Kredit 1hari langsung bawa pulang,15600000,honda,beat,2019,5.000-10.000,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/beat-2019-kredit-1hari-proses-langsung-bawa-pulang-iid-867388449,2
Beat 2021 Kredit 1hari proses langsung bawa pulang,15600000,honda,beat,2019,5.000-10.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/kredit-beat-2019-proses-1hari-langsung-bawa-pulang-iid-867234908,2
Beat 2021 Kredit 1hari proses langsung bawa pulang,15400000,honda,beat,2019,5.000-10.000,"Ciracas, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/beat-2019-kredit-1hari-proses-langsung-bawa-pulang-iid-867401705,2
( Free servis 1 thun cash credit beat tahun 2020),15000000,honda,beat,2019,5.000-10.000,"Bekasi Selatan, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-tahun-2020-servis-gratis-1-tahun-cash-credit-iid-867340410,2
Di jual beat 2019,15000000,honda,beat,2019,5.000-10.000,"Ciampea, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/di-jual-beat-2019-cash-bisa-kredit-juga-bisa-iid-867243410,2
Honda Beat 2019 Kondisi Mulus Kilometer Rendah,15000000,honda,beat,2019,5.000-10.000,"Margahayu, Bandung Kab., Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-sporty-cbs-2019-kilometer-7k-siap-pakai-iid-867175394,2
(DP 2 Jt) Plat B DKI JakBar Beat Street Silver 2019 Cash &amp; Kredit,14950000,honda,beat,2019,5.000-10.000,"Taman Sari, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-2-jt-plat-b-dki-jakbar-beat-street-silver-2019-cash-kredit-iid-867122022,2
(DP 2 Jt) Plat B DKI Honda Beat Street Mulus 2019 Cash / Kredit,14950000,honda,beat,2019,5.000-10.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-2-jt-plat-b-dki-honda-beat-street-mulus-2019-cash-kredit-iid-867121762,2
(DP 2) Plat B DKI JakBar Beat Street Silver 2019 Cash &amp; Kredit,14900000,honda,beat,2019,5.000-10.000,"Tambora, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-2-plat-b-dki-jakbar-beat-street-silver-2019-cash-kredit-iid-867071349,2
(DP 2) Plat B DKI Honda Beat Street Mulus 2019 Cash / Kredit,14900000,honda,beat,2019,5.000-10.000,"Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-2-plat-b-dki-honda-beat-street-2019-cash-kredit-iid-867071243,2
HONDA BEAT CBS THN 2019 - Super kece,14900000,honda,beat,2019,5.000-10.000,"Asemrowo, Surabaya Kota, Jawa Timur",bike,https://www.olx.co.id/item/honda-beat-eco-cbs-thn-2019-super-istimewa-iid-867334556,2
(DP 2 Jt) Plat B DKI JakBar Beat Street Silver 2019 Cash &amp; Kredit,14900000,honda,beat,2019,5.000-10.000,"Karang Tengah, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/dp-2-jt-honda-beat-street-2019-cash-kredit-iid-866698385,2
Honda beat eco 2019 Cash Credit,14750000,honda,beat,2019,5.000-10.000,"Cilandak, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/kredit-mokas-beat-2019-dp-cuma-1jt-an-iid-867235428,2
BEAT 2019 CIKUP  DP 2JT CASH CREDIT,14700000,honda,beat,2019,5.000-10.000,"Bekasi Barat, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-tahun-2019-kualitas-bagus-cash-credit-iid-867252779,2
cash/credit motor honda beat street th.2019,14650000,honda,beat,2019,5.000-10.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/beat-2019-kredit-ktp-daerah-bisa-dibantu-iid-867241936,2
Honda Beat Street tahun 2019 cash atau kredit,14650000,honda,beat,2019,5.000-10.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/beat-2019-dp-cuma-900ribuan-1hri-proses-langsung-bawa-pulang-iid-867029390,2
Honda beat street 2019'CASH credit,14650000,honda,beat,2019,5.000-10.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/kredit-cash-beat-street-esp-2019-iid-866808384,2
HoNDA beat street 2019 cash dan credit,14650000,honda,beat,2019,5.000-10.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/dp-2-jt-honda-beat-street-silver-2019-cash-kredit-iid-866723089,2
"Dp mulai dari 1,3 juta aja gaesss beat 2019",14500000,honda,beat,2019,5.000-10.000,"Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/beat-2019-dp-mulai-dari-13-juta-aja-bosquee-iid-867166136,2
Dp cuma 900k udh bawa pulang beat 2019,14500000,honda,beat,2019,5.000-10.000,"Pademangan, Jakarta Utara, Jakarta D.K.I.",bike,https://www.olx.co.id/item/beat-2019-kredit-ktp-daerah-dan-rumah-kontrak-bisa-dibantu-iid-867059870,2
"Beat 2019 dp mulai dari 1,3 juta aja bosquee",14500000,honda,beat,2019,5.000-10.000,"Pancoran, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-mulai-dari-13-juta-aja-gaesss-beat-2019-iid-867059079,2
( Honda beat tahun 2019 free banyak bos kuhh cash credit),14500000,honda,beat,2019,5.000-10.000,"Bekasi Selatan, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/beat-tahun-2019-free-pajak-panjang-cash-credit-iid-867162311,2
Honda Beat Eco 2019 Cash Kredit Dp Ringan,14450000,honda,beat,2019,5.000-10.000,"Bojongsari, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-eco-2019-iid-867290261,2
Honda Beat Th 2019 Full Ori Siap Pakai,14400000,honda,beat,2019,5.000-10.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/honda-beat-th-2019-hitam-pajak-tangsel-iid-866918026,2
(gebyar termurah ) beat 2019 cash credt,14300000,honda,beat,2019,5.000-10.000,"Cibinong, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/dp-murah-free-pajak-pnjng-beat-2019-cash-credt-iid-867317412,2
HONDA BEAT CBS 2019 MESIN HALUS,14250000,honda,beat,2019,5.000-10.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/beat-2019-kredit-1hari-proses-langsung-bawa-pulang-iid-867409206,2
(proses 1hari hanya diskm) Beat 2019 cash credt,14200000,honda,beat,2019,5.000-10.000,"Grogol Petamburan, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dp-sngt-murah-hanya-diskm-beat-2019-cash-credt-iid-867058036,2
(gebyar DP murah) Beat 2019 cash credt,14200000,honda,beat,2019,5.000-10.000,"Limo, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/gebyar-dp-murah-beat-2019-cash-credt-iid-867388874,2
(proses 1hari DP murah) Beat 2019 cash credt,14200000,honda,beat,2019,5.000-10.000,"Bojongsari, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/proses-cepat-dp-murah-beat-2019-cash-credt-iid-867388696,2
(promo dp sngt murah) Beat 2019 cash credt,14200000,honda,beat,2019,5.000-10.000,"Pancoran Mas, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/dp-sngt-termurahbeat-2019-cash-credt-iid-867388573,2
JUal honda Beat 2019 cash/Credit,13950000,honda,beat,2019,5.000-10.000,"Pancoran Mas, Depok Kota, Jawa Barat",bike,https://www.olx.co.id/item/proses-1-hari-beat-tahun-2019-cash-credit-iid-867222521,2
Honda Beat Street 2019,13620000,honda,beat,2019,5.000-10.000,"Tangerang, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/dp-2-jt-honda-beat-street-silver-2019-cash-kredit-iid-866810015,2
Jual beat ECO 2018 akhir,13500000,honda,beat,2019,5.000-10.000,"Pebayuran, Bekasi Kab., Jawa Barat",bike,https://www.olx.co.id/item/proses-cepat-dan-mudah-beat-2019-iid-867337957,2
Ramping dan irit siapa lagi klo bukan HONDA BEAT FI ECO 2019,13400000,honda,beat,2019,5.000-10.000,"Ciracas, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/kualitas-bagus-cash-credit-beat-tahun-2019--iid-867117132,2
Beat Fi ESP tahun 2017 Istimewa Orisinilan!,12650000,honda,beat,2019,5.000-10.000,"Pedurungan, Semarang Kota, Jawa Tengah",bike,https://www.olx.co.id/item/beat-fi-esp-tahun-2019-akhir-type-cbs-istimewa-orisinilan-iid-867248809,2
[GRATIS SPAREPARTS] Kredit/Cash Honda Beat Cw FI 2019 Hitam.,12300000,honda,beat,2019,5.000-10.000,"Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/dijual-honda-beat-cw-2019-iid-867340246,2
beat street 2019 manis bisa cash ato kredit ato tukartambah,12300000,honda,beat,2019,5.000-10.000,"Mlati, Sleman Kab., Yogyakarta D.I.",bike,https://www.olx.co.id/item/beat-street-2019-hitam-bisa-cash-ato-kredit-ato-tukartambah-iid-807137561,2
LAGI NYARI Beat Street th 2018/19 Kondisi ok,12000000,honda,beat,2019,5.000-10.000,"Jatinegara, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/lagi-nyari-beat-sporty-iss-th-201819-ok-iid-795906856,2
Honda beat 2019 hitam ors tgn ke 1 dari baru,14000000,honda,beat,2019,90.000-95.000,"Setia Budi, Jakarta Selatan, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-2019-iid-867159246,19
Honda Beat Street 2019,14500000,honda,beat,2019,70.000-75.000,"Kelapa Dua, Tangerang Kab., Banten",bike,https://www.olx.co.id/item/honda-beat-esp-th-2019-iid-867358206,15
Honda Beat 2019,14000000,honda,beat,2019,60.000-65.000,"Dramaga, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-2019-iid-867377722,13
Honda beat eco 2019 Cash Credit,14750000,honda,beat,2019,55.000-60.000,"Larangan, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/honda-beat-eco-2019-mulus-iid-866718090,12
Honda beat CBS ISS tahun 2019,13750000,honda,beat,2019,50.000-55.000,"Cakung, Jakarta Timur, Jakarta D.K.I.",bike,https://www.olx.co.id/item/honda-beat-2019-iid-867386432,11
"Dp mulai dari 1,3 juta aja gaesss beat 2019",14500000,honda,beat,2019,45.000-50.000,"Cibungbulang, Bogor Kab., Jawa Barat",bike,https://www.olx.co.id/item/di-jual-beat-2019-iid-867220541,10
BU BU jual beat CBS iss 2019,12700000,honda,beat,2019,45.000-50.000,"Gemawang, Temanggung Kab., Jawa Tengah",bike,https://www.olx.co.id/item/bu-bu-jual-beat-cbs-iss-2019-iid-867137584,10
Honda beat deluxe CBS iss 110 LED 2021 bln 12 pajak panjang F- Bogor.,17750000,honda,beat,2019,0-5.000,"Grogol Petamburan, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/km-5000-new-honda-beat-street-cbs-110-esp-2019-bln-11-pajak-panjang-iid-538895013,1
Honda Beat Deluxe ISS CBS 2021 Hitam KM sangat rendah,16500000,honda,beat,2019,0-5.000,"Sumur Bandung, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/km-3rb-beat-2019-cbs-iss-gress-seperti-baru-beat-202020212022-iid-867331948,1
"(( GAPERLU INDEN SIAP KIRIM DP 2,5JT‼️)) NEW HONDA BEAT CBS TH 2019 !",15800000,honda,beat,2019,0-5.000,"Kemayoran, Jakarta Pusat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/gaperlu-inden-siap-kirim-dp-25jt-new-honda-beat-cbs-th-2019-bro-iid-867395207,1
"(( FLASH SALE PROMO DP 2,5JT‼️)) NEW HONDA BEAT CBS TH 2019 LIKE NEW !",15800000,honda,beat,2019,0-5.000,"Kebon Jeruk, Jakarta Barat, Jakarta D.K.I.",bike,https://www.olx.co.id/item/flash-sale-promo-dp-25jt-new-honda-beat-cbs-th-2019-like-new--iid-867327557,1
Honda beat ISS 2020,14700000,honda,beat,2019,0-5.000,"Batununggal, Bandung Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-2019-kilometer-rendah-iid-867175055,1
beat fi 2021 injeksi bisa cash ato kredit ato tukartambah,13800000,honda,beat,2019,0-5.000,"Gamping, Sleman Kab., Yogyakarta D.I.",bike,https://www.olx.co.id/item/beat-2019-bisa-cash-atau-kredit-ato-tukartambah-injeksi-putih-iid-754328278,1
Honda Beat ECO 2019,13400000,honda,beat,2019,0-5.000,"Medan Satria, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/honda-beat-th-2019-dp-25jt-aja-bro-motor-super-mewah-no-minus-iid-867405094,1
Dijual honda beat 2017,11950000,honda,beat,2019,0-5.000,"Jati Sampurna, Bekasi Kota, Jawa Barat",bike,https://www.olx.co.id/item/anda-mau-jual-motor-honda-beat-eco-tahun-2019--iid-867286007,1
Jual/TT Honda beat ECO surat lengkap mesin jos pajak hidup,11950000,honda,beat,2019,0-5.000,"Ciledug, Tangerang Kota, Banten",bike,https://www.olx.co.id/item/jualtt-honda-beat-eco-2019-surat2-lengkap-mesin-halus-jos-iid-866731144,1
Jual/Tt Honda beat ECO Surat2 lengkap mesin halus Jos,11100000,honda,beat,2019,0-5.000,"Setu, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-honda-beat-eco-2019-surat2-lengkap-mesin-halus-jos-iid-866731021,1
Jual/Tt Honda beat ECO 2019 Surat2 lengkap mesin halus Jos,11100000,honda,beat,2019,0-5.000,"Serpong, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-honda-beat-eco-surat2-lengkap-mesin-halus-jos-iid-866730932,1
Jual/Tt Honda beat ECO 2019 Surat2 lengkap mesin joss,11100000,honda,beat,2019,0-5.000,"Pondok Aren, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-honda-beat-eco-2019-surat2-lengkap-mesin-joss-iid-866730810,1
Jual/Tt Honda beat ECO 2019 Surat2 lengkap mesin joss,11100000,honda,beat,2019,0-5.000,"Pamulang, Tangerang Selatan Kota, Banten",bike,https://www.olx.co.id/item/jualtt-honda-beat-eco-2019-surat2-lengkap-mesin-joss-iid-866730716,1
